time,PT1: HP,PT2: FUEL,PT3: OX,PT4: ENG?, PT5,PT6,PT7,PT8
18:47:46:993,842,2,450,2839,20356,2740,12233,2839
18:47:47:119,846,2,450,2837,20447,2749,12238,2837
18:47:47:275,851,2,450,2835,20537,2747,12239,2835
18:47:47:414,855,2,450,2840,20633,2743,12238,2840
18:47:47:600,860,2,450,2840,20729,2746,12238,2840
18:47:47:725,864,2,450,2835,20817,2747,12239,2835
18:47:47:882,868,2,450,2833,20910,2743,12239,2833
18:47:48:004,873,2,450,2839,21013,2745,12241,2839
18:47:48:191,878,2,450,2837,21107,2746,12241,2837
18:47:48:317,882,2,451,2837,21197,2745,12250,2837
18:47:48:474,887,2,450,2835,21293,2743,12247,2835
18:47:48:600,891,2,451,2840,21385,2741,12253,2840
18:47:48:787,896,2,451,2838,21482,2739,12252,2838
18:47:48:912,900,2,451,2832,21574,2737,12252,2832
18:47:49:099,905,2,451,2840,21671,2746,12249,2840
18:47:49:221,909,2,451,2835,21763,2747,12251,2835
18:47:49:377,913,2,451,2839,21855,2756,12255,2839
18:47:49:500,918,2,451,2831,21947,2753,12253,2831
18:47:49:687,922,2,451,2838,22041,2741,12259,2838
18:47:49:813,927,2,451,2839,22135,2746,12259,2839
18:47:50:000,931,2,451,2843,22231,2745,12252,2843
18:47:50:125,936,2,451,2839,22326,2746,12258,2839
18:47:50:282,940,2,451,2837,22417,2743,12261,2837
18:47:50:407,945,2,451,2839,22510,2745,12262,2839
18:47:50:593,949,2,451,2843,22608,2742,12262,2843
18:47:50:717,954,2,451,2841,22705,2740,12263,2841
18:47:50:870,959,2,451,2836,22806,2740,12262,2836
18:47:51:009,963,2,451,2839,22895,2742,12266,2839
18:47:51:197,967,2,451,2838,22981,2744,12266,2838
18:47:51:323,972,2,451,2843,23084,2750,12260,2843
18:47:51:477,976,2,451,2835,23178,2747,12262,2835
18:47:51:603,981,2,451,2836,23267,2743,12266,2836
18:47:51:788,985,2,452,2835,23365,2739,12270,2835
18:47:51:910,989,2,452,2838,23455,2745,12270,2838
18:47:52:098,994,2,452,2840,23553,2744,12271,2840
18:47:52:224,999,2,452,2836,23647,2745,12277,2836
18:47:52:379,1003,2,452,2841,23740,2743,12278,2841
18:47:52:505,1008,2,452,2837,23838,2750,12272,2837
18:47:52:692,1012,2,452,2838,23934,2744,12276,2838
18:47:52:817,1017,2,452,2834,24027,2747,12273,2834
18:47:53:003,1021,2,452,2842,24122,2744,12276,2842
18:47:53:126,1026,2,452,2836,24215,2742,12280,2836
18:47:53:285,1030,2,452,2843,24313,2744,12282,2843
18:47:53:410,1035,2,452,2844,24409,2749,12275,2844
18:47:53:597,1039,2,452,2847,24502,2745,12277,2847
18:47:53:723,1044,2,452,2835,24597,2742,12289,2835
18:47:53:877,1048,2,452,2833,24692,2748,12283,2833
18:47:54:002,1053,2,452,2844,24790,2748,12282,2844
18:47:54:187,1057,2,453,2843,24881,2748,12292,2843
18:47:54:311,1062,2,452,2838,24977,2744,12281,2838
18:47:54:499,1066,2,452,2836,25070,2747,12286,2836
18:47:54:624,1071,2,452,2837,25170,2742,12286,2837
18:47:54:779,1075,2,452,2841,25255,2748,12288,2841
18:47:54:902,1080,2,452,2832,25357,2744,12286,2832
18:47:55:089,1084,2,452,2838,25450,2740,12289,2838
18:47:55:213,1089,2,452,2841,25541,2743,12289,2841
18:47:55:398,1093,2,453,2836,25638,2750,12291,2836
18:47:55:525,1098,2,453,2838,25736,2741,12294,2838
18:47:55:682,1102,2,452,2841,25826,2745,12286,2841
18:47:55:808,1107,2,453,2832,25914,2743,12300,2832
18:47:55:995,1111,2,453,2839,26012,2747,12295,2839
18:47:56:122,1116,2,453,2837,26107,2752,12294,2837
18:47:56:277,1120,2,453,2841,26200,2745,12293,2841
18:47:56:406,1125,2,453,2841,26292,2748,12294,2841
18:47:56:591,1129,2,453,2835,26381,2744,12299,2835
18:47:56:717,1133,2,453,2838,26472,2742,12297,2838
18:47:56:903,1137,2,453,2832,26557,2741,12301,2832
18:47:57:028,1141,2,453,2833,26645,2747,12291,2833
18:47:57:184,1145,2,453,2837,26725,2746,12296,2837
18:47:57:310,1145,2,453,2839,26723,2742,12299,2839
18:47:57:497,1145,2,453,2836,26725,2744,12302,2836
18:47:57:620,1145,2,453,2841,26712,2747,12304,2841
18:47:57:776,1145,2,453,2835,26720,2738,12307,2835
18:47:57:901,1145,2,453,2837,26722,2743,12303,2837
18:47:58:090,1145,2,453,2837,26717,2749,12303,2837
18:47:58:216,1145,2,453,2838,26718,2746,12305,2838
18:47:58:404,1145,2,453,2841,26714,2744,12303,2841
18:47:58:527,1145,2,453,2844,26722,2744,12305,2844
18:47:58:684,1145,2,453,2837,26723,2738,12309,2837
18:47:58:809,1145,2,453,2834,26720,2744,12309,2834
18:47:58:994,1145,2,453,2839,26721,2748,12309,2839
18:47:59:118,1145,2,454,2835,26724,2749,12312,2835
18:47:59:308,1145,2,453,2840,26721,2747,12309,2840
18:47:59:433,1145,2,454,2837,26720,2747,12315,2837
18:47:59:590,1145,2,454,2840,26726,2744,12313,2840
18:47:59:714,1145,2,454,2837,26720,2743,12316,2837
18:47:59:902,1145,2,454,2834,26722,2743,12313,2834
18:48:00:027,1145,2,454,2841,26722,2747,12316,2841
18:48:00:184,1145,2,454,2837,26722,2745,12316,2837
18:48:00:308,1145,2,454,2839,26719,2742,12318,2839
18:48:00:496,1145,2,454,2841,26718,2746,12323,2841
18:48:00:623,1145,2,454,2836,26719,2751,12324,2836
18:48:00:779,1145,2,454,2835,26725,2737,12323,2835
18:48:00:904,1145,2,454,2831,26724,2751,12323,2831
18:48:01:093,1145,2,454,2837,26715,2743,12321,2837
18:48:01:215,1145,2,454,2831,26721,2748,12327,2831
18:48:01:402,1145,2,454,2841,26715,2744,12326,2841
18:48:01:526,1145,2,455,2835,26721,2739,12333,2835
18:48:01:692,1145,2,454,2840,26717,2742,12326,2840
18:48:01:810,1145,2,454,2837,26715,2742,12331,2837
18:48:01:996,1145,2,454,2831,26722,2749,12328,2831
18:48:02:122,1145,2,455,2836,26718,2746,12333,2836
18:48:02:307,1145,2,454,2836,26718,2747,12330,2836
18:48:02:433,1145,2,454,2840,26721,2748,12332,2840
18:48:02:590,1145,2,455,2835,26719,2748,12334,2835
18:48:02:714,1145,2,455,2831,26723,2746,12336,2831
18:48:02:901,1145,2,454,2842,26718,2745,12332,2842
18:48:03:026,1145,2,455,2843,26723,2742,12341,2843
18:48:03:181,1145,2,455,2833,26716,2747,12340,2833
18:48:03:306,1145,2,455,2833,26716,2748,12336,2833
18:48:03:496,1145,2,455,2839,26720,2746,12350,2839
18:48:03:619,1145,2,455,2834,26721,2742,12339,2834
18:48:03:806,1145,2,455,2830,26717,2745,12343,2830
18:48:03:930,1145,2,455,2834,26719,2751,12336,2834
18:48:04:086,1145,2,455,2844,26716,2747,12342,2844
18:48:04:211,1145,2,455,2842,26720,2744,12342,2842
18:48:04:399,1145,2,455,2841,26719,2745,12344,2841
18:48:04:525,1145,2,455,2835,26722,2741,12348,2835
18:48:04:682,1145,2,455,2841,26718,2744,12349,2841
18:48:04:807,1145,2,455,2839,26716,2749,12345,2839
18:48:04:996,1145,2,455,2841,26722,2746,12345,2841
18:48:05:123,1145,2,455,2838,26723,2741,12350,2838
18:48:05:311,1145,2,455,2838,26725,2748,12350,2838
18:48:05:433,1145,2,455,2835,26717,2747,12351,2835
18:48:05:591,1145,2,455,2839,26718,2745,12348,2839
18:48:05:715,1145,2,455,2841,26726,2746,12348,2841
18:48:05:902,1145,2,456,2837,26722,2747,12358,2837
18:48:06:029,1145,2,456,2835,26718,2748,12357,2835
18:48:06:189,1145,2,456,2841,26720,2746,12358,2841
18:48:06:314,1145,2,456,2843,26719,2748,12358,2843
18:48:06:502,1145,2,456,2840,26717,2744,12360,2840
18:48:06:626,1145,2,456,2840,26721,2741,12361,2840
18:48:06:784,1145,2,456,2836,26720,2742,12363,2836
18:48:06:908,1145,2,456,2839,26713,2739,12368,2839
18:48:07:094,1145,2,456,2838,26719,2744,12363,2838
18:48:07:219,1145,2,456,2841,26722,2743,12366,2841
18:48:07:408,1145,2,456,2834,26719,2750,12364,2834
18:48:07:533,1145,2,456,2831,26722,2739,12362,2831
18:48:07:688,1145,2,456,2841,26719,2746,12372,2841
18:48:07:812,1145,2,456,2838,26716,2746,12368,2838
18:48:08:000,1145,2,456,2843,26723,2742,12371,2843
18:48:08:125,1145,2,456,2842,26717,2752,12369,2842
18:48:08:312,1145,2,456,2834,26721,2739,12372,2834
18:48:08:439,1145,2,456,2839,26718,2744,12370,2839
18:48:08:594,1145,2,456,2837,26719,2741,12372,2837
18:48:08:721,1145,2,456,2836,26720,2743,12369,2836
18:48:08:906,1145,2,456,2840,26722,2748,12369,2840
18:48:09:032,1145,2,456,2835,26722,2745,12374,2835
18:48:09:186,1145,2,456,2839,26721,2746,12375,2839
18:48:09:310,1145,2,457,2838,26715,2746,12380,2838
18:48:09:500,1145,2,457,2842,26721,2743,12376,2842
18:48:09:624,1145,2,457,2839,26718,2744,12382,2839
18:48:09:811,1145,2,457,2840,26724,2741,12380,2840
18:48:09:936,1145,2,457,2834,26720,2742,12381,2834
18:48:10:090,1145,2,457,2837,26718,2741,12384,2837
18:48:10:214,1145,2,457,2832,26718,2741,12381,2832
18:48:10:401,1145,2,457,2839,26721,2746,12384,2839
18:48:10:525,1145,2,457,2837,26723,2746,12381,2837
18:48:10:711,1145,2,457,2835,26727,2747,12387,2835
18:48:10:836,1145,2,457,2835,26715,2748,12391,2835
18:48:10:990,1145,2,457,2843,26722,2747,12389,2843
18:48:11:117,1145,2,457,2835,26715,2742,12387,2835
18:48:11:305,1145,2,457,2838,26715,2747,12390,2838
18:48:11:429,1145,2,457,2843,26725,2744,12393,2843
18:48:11:588,1145,2,457,2836,26722,2748,12391,2836
18:48:11:711,1145,2,457,2838,26718,2744,12389,2838
18:48:11:897,1145,2,458,2842,26720,2744,12399,2842
18:48:12:022,1145,2,458,2837,26721,2745,12397,2837
18:48:12:208,1145,2,458,2837,26716,2744,12397,2837
18:48:12:333,1145,2,457,2838,26718,2744,12396,2838
18:48:12:490,1145,2,458,2838,26714,2745,12401,2838
18:48:12:616,1145,2,458,2840,26718,2747,12397,2840
18:48:12:805,1145,2,458,2839,26718,2747,12401,2839
18:48:12:929,1145,2,458,2836,26718,2739,12403,2836
18:48:13:087,1145,2,458,2837,26720,2747,12405,2837
18:48:13:210,1145,2,458,2838,26717,2742,12404,2838
18:48:13:399,1145,2,458,2838,26718,2750,12399,2838
18:48:13:522,1145,2,458,2841,26718,2744,12408,2841
18:48:13:711,1145,2,458,2838,26717,2741,12407,2838
18:48:13:838,1145,2,458,2840,26717,2746,12418,2840
18:48:13:992,1145,2,458,2837,26721,2740,12412,2837
18:48:14:118,1145,2,458,2843,26724,2743,12409,2843
18:48:14:304,1145,2,458,2841,26720,2746,12408,2841
18:48:14:428,1145,2,458,2833,26715,2745,12412,2833
18:48:14:616,1145,2,458,2838,26715,2748,12413,2838
18:48:14:743,1145,2,459,2838,26720,2745,12420,2838
18:48:14:898,1145,2,458,2839,26720,2751,12418,2839
18:48:15:024,1145,2,458,2840,26717,2743,12418,2840
18:48:15:210,1145,2,458,2839,26718,2748,12416,2839
18:48:15:335,1145,2,459,2836,26722,2747,12421,2836
18:48:15:491,1145,2,459,2838,26722,2749,12427,2838
18:48:15:615,1145,2,459,2835,26722,2743,12427,2835
18:48:15:803,1145,2,459,2840,26718,2736,12426,2840
18:48:15:928,1145,2,459,2837,26717,2743,12420,2837
18:48:16:115,1145,2,459,2840,26718,2746,12429,2840
18:48:16:238,1145,2,459,2835,26722,2745,12428,2835
18:48:16:395,1145,2,459,2841,26720,2746,12424,2841
18:48:16:518,1145,2,459,2841,26718,2747,12424,2841
18:48:16:705,1145,2,459,2840,26724,2745,12428,2840
18:48:16:832,1145,2,459,2837,26719,2750,12433,2837
18:48:16:960,1145,2,459,2832,26723,2746,12435,2832
18:48:17:098,1145,2,459,2841,26721,2747,12429,2841
18:48:17:287,1145,2,459,2837,26714,2749,12436,2837
18:48:17:411,1145,2,459,2841,26718,2742,12436,2841
18:48:17:598,1145,2,459,2836,26720,2739,12439,2836
18:48:17:723,1145,2,460,2838,26717,2745,12442,2838
18:48:17:909,1145,2,459,2839,26719,2744,12435,2839
18:48:18:037,1145,2,460,2835,26716,2746,12441,2835
18:48:18:193,1145,2,459,2837,26717,2748,12438,2837
18:48:18:318,1145,2,460,2837,26721,2745,12442,2837
18:48:18:505,1145,2,459,2838,26724,2742,12437,2838
18:48:18:627,1145,2,460,2835,26718,2743,12447,2835
18:48:18:814,1145,2,460,2835,26720,2743,12442,2835
18:48:18:939,1145,2,460,2840,26720,2752,12441,2840
18:48:19:095,1145,2,460,2834,26718,2744,12446,2834
18:48:19:222,1145,2,460,2835,26721,2743,12447,2835
18:48:19:410,1145,2,460,2838,26715,2747,12445,2838
18:48:19:534,1145,2,460,2837,26723,2750,12446,2837
18:48:19:690,1145,2,460,2838,26724,2743,12453,2838
18:48:19:816,1145,2,460,2833,26723,2743,12450,2833
18:48:20:004,1145,2,460,2837,26715,2742,12452,2837
18:48:20:128,1145,2,460,2839,26720,2744,12453,2839
18:48:20:314,1145,2,460,2838,26716,2745,12452,2838
18:48:20:440,1145,2,460,2839,26723,2745,12453,2839
18:48:20:595,1145,2,460,2840,26716,2738,12452,2840
18:48:20:720,1145,2,460,2834,26722,2749,12458,2834
18:48:20:907,1145,2,460,2835,26721,2745,12452,2835
18:48:21:030,1145,2,460,2838,26725,2742,12458,2838
18:48:21:220,1145,2,460,2838,26722,2746,12456,2838
18:48:21:342,1145,2,460,2845,26719,2749,12459,2845
18:48:21:498,1145,2,460,2837,26716,2748,12453,2837
18:48:21:623,1145,2,460,2840,26718,2747,12458,2840
18:48:21:813,1145,2,460,2834,26719,2747,12458,2834
18:48:21:937,1145,2,460,2836,26721,2745,12455,2836
18:48:22:095,1145,2,461,2836,26718,2743,12465,2836
18:48:22:220,1145,2,461,2837,26718,2751,12463,2837
18:48:22:407,1145,2,461,2840,26717,2749,12467,2840
18:48:22:531,1145,2,461,2841,26723,2746,12463,2841
18:48:22:659,1145,2,461,2839,26719,2745,12468,2839
18:48:22:813,1145,2,461,2836,26717,2743,12468,2836
18:48:23:000,1145,2,461,2838,26718,2744,12467,2838
18:48:23:124,1145,2,461,2835,26721,2743,12466,2835
18:48:23:312,1145,2,461,2834,26720,2744,12467,2834
18:48:23:437,1145,2,461,2838,26716,2746,12473,2838
18:48:23:592,1145,2,461,2841,26720,2745,12468,2841
18:48:23:717,1145,2,461,2835,26714,2745,12469,2835
18:48:23:904,1145,2,461,2843,26718,2746,12472,2843
18:48:24:028,1145,2,461,2842,26719,2741,12479,2842
18:48:24:213,1145,2,461,2837,26715,2748,12476,2837
18:48:24:338,1145,2,461,2837,26721,2741,12473,2837
18:48:24:494,1145,2,462,2838,26720,2744,12483,2838
18:48:24:621,1145,2,462,2838,26721,2745,12485,2838
18:48:24:810,1145,2,462,2842,26723,2747,12483,2842
18:48:24:935,1145,2,462,2837,26721,2749,12486,2837
18:48:25:063,1145,2,462,2838,26716,2740,12485,2838
18:48:25:200,1145,2,462,2840,26721,2743,12485,2840
18:48:25:403,1145,2,462,2841,26720,2745,12486,2841
18:48:25:528,1145,2,462,2841,26720,2746,12493,2841
18:48:25:716,1145,2,462,2837,26721,2744,12493,2837
18:48:25:841,1145,2,462,2841,26723,2743,12494,2841
18:48:25:997,1145,2,462,2840,26723,2742,12496,2840
18:48:26:123,1145,2,462,2839,26720,2747,12492,2839
18:48:26:310,1145,2,462,2843,26723,2747,12493,2843
18:48:26:434,1145,2,462,2838,26716,2741,12496,2838
18:48:26:559,1145,2,462,2840,26714,2742,12493,2840
18:48:26:711,1145,2,462,2841,26720,2741,12496,2841
18:48:26:899,1145,2,462,2839,26719,2747,12493,2839
18:48:27:024,1145,2,462,2840,26719,2743,12500,2840
18:48:27:210,1145,2,462,2836,26720,2747,12499,2836
18:48:27:337,1145,2,462,2842,26722,2746,12501,2842
18:48:27:463,1145,2,462,2836,26721,2746,12499,2836
18:48:27:599,1145,2,462,2838,26718,2740,12502,2838
18:48:27:800,1145,2,462,2840,26721,2743,12502,2840
18:48:27:926,1145,2,462,2841,26717,2747,12501,2841
18:48:28:115,1145,2,463,2839,26718,2746,12507,2839
18:48:28:240,1145,2,463,2840,26720,2746,12505,2840
18:48:28:398,1145,2,462,2835,26715,2743,12503,2835
18:48:28:524,1145,2,463,2838,26723,2738,12506,2838
18:48:28:711,1145,2,463,2837,26719,2744,12512,2837
18:48:28:835,1145,2,463,2837,26716,2744,12512,2837
18:48:28:991,1145,100,463,2834,26721,4819,12507,2834
18:48:29:115,1145,293,463,2833,26716,8917,12513,2833
18:48:29:302,1145,457,464,2840,26723,12378,12531,2840
18:48:29:427,1145,530,501,2831,26719,13928,13321,2831
18:48:29:615,1145,527,355,2840,26719,13863,10223,2840
18:48:29:741,1145,522,395,2838,26715,13767,11069,2838
18:48:29:883,1145,518,417,2838,26718,13685,11532,2838
18:48:30:008,1145,514,419,2833,26715,13601,11587,2833
18:48:30:196,1145,511,423,2837,26718,13528,11656,2837
18:48:30:320,1145,508,422,2835,26722,13463,11652,2835
18:48:30:507,1145,505,421,2838,26719,13399,11613,2838
18:48:30:632,1145,501,418,2839,26721,13328,11556,2839
18:48:30:788,1145,498,414,2839,26718,13260,11466,2839
18:48:30:914,1145,495,376,2835,26722,13195,10656,2835
18:48:31:102,1145,492,314,2840,26719,13126,9336,2840
18:48:31:226,1145,489,214,2832,26717,13061,7210,2832
18:48:31:415,1145,486,187,2837,26717,13009,6637,2837
18:48:31:540,1145,484,168,2838,26724,12960,6229,2838
18:48:31:696,1145,482,161,2843,26719,12915,6094,2843
18:48:31:821,1145,480,140,2843,26724,12869,5644,2843
18:48:32:007,1145,478,125,2837,26720,12835,5331,2837
18:48:32:132,1145,476,120,2835,26717,12796,5224,2835
18:48:32:288,1145,475,116,2836,26724,12772,5122,2836
18:48:32:413,1145,474,112,2840,26723,12742,5036,2840
18:48:32:598,1145,472,108,2843,26723,12710,4967,2843
18:48:32:722,1145,471,107,2839,26723,12691,4933,2839
18:48:32:911,1145,470,103,2840,26720,12671,4864,2840
18:48:33:037,1145,469,98,2835,26722,12647,4754,2835
18:48:33:192,1145,469,95,2840,26721,12630,4674,2840
18:48:33:316,1145,468,84,2836,26721,12609,4448,2836
18:48:33:506,1145,467,82,2834,26721,12594,4418,2834
18:48:33:631,1145,466,75,2841,26719,12584,4264,2841
18:48:33:788,1145,466,70,2839,26722,12569,4146,2839
18:48:33:915,1145,465,62,2836,26724,12559,3986,2836
18:48:34:104,1145,465,50,2836,26719,12549,3719,2836
18:48:34:228,1145,464,45,2838,26724,12540,3629,2838
18:48:34:418,1144,464,46,2839,26707,12524,3633,2839
18:48:34:543,1140,463,46,2841,26613,12515,3646,2841
18:48:34:699,1135,463,48,2843,26516,12505,3683,2843
18:48:34:823,1131,462,57,2837,26425,12500,3873,2837
18:48:35:012,1126,462,66,2836,26324,12497,4064,2836
18:48:35:138,1121,462,75,2838,26225,12487,4258,2838
18:48:35:291,1117,461,85,2830,26125,12476,4472,2830
18:48:35:415,1112,461,106,2845,26034,12471,4921,2845
18:48:35:602,1107,461,122,2839,25931,12466,5268,2839
18:48:35:726,1103,461,138,2840,25832,12463,5595,2840
18:48:35:913,1098,460,153,2843,25737,12455,5911,2843
18:48:36:037,1093,460,167,2840,25637,12451,6216,2840
18:48:36:193,1089,460,182,2837,25541,12453,6536,2837
18:48:36:318,1084,460,197,2842,25447,12444,6852,2842
18:48:36:504,1080,460,212,2841,25349,12440,7175,2841
18:48:36:630,1075,459,228,2842,25257,12433,7511,2842
18:48:36:815,1071,459,243,2838,25165,12432,7842,2838
18:48:36:939,1066,459,258,2836,25064,12427,8156,2836
18:48:37:096,1062,458,272,2835,24980,12417,8453,2835
18:48:37:220,1058,459,287,2837,24884,12420,8759,2837
18:48:37:406,1053,458,300,2840,24787,12411,9055,2840
18:48:37:532,1049,458,314,2833,24701,12400,9347,2833
18:48:37:659,1044,458,328,2838,24608,12400,9633,2838
18:48:37:796,1040,457,341,2832,24522,12393,9914,2832
18:48:38:001,1036,457,354,2838,24430,12389,10192,2838
18:48:38:124,1032,457,367,2836,24340,12393,10461,2836
18:48:38:310,1027,465,379,2835,24252,12552,10719,2835
18:48:38:435,1023,474,390,2835,24168,12746,10962,2835
18:48:38:592,1019,483,402,2838,24084,12937,11218,2838
18:48:38:719,1015,492,413,2833,23998,13127,11457,2833
18:48:38:905,1011,501,424,2838,23912,13310,11692,2838
18:48:39:029,1007,510,435,2836,23826,13500,11921,2836
18:48:39:157,1003,518,446,2840,23741,13681,12148,2840
18:48:39:312,999,527,455,2841,23657,13859,12349,2841
18:48:39:498,995,428,322,2844,23574,11778,9519,2844
18:48:39:625,991,426,237,2837,23492,11724,7702,2837
18:48:39:812,987,425,250,2836,23408,11702,7986,2836
18:48:39:936,983,424,262,2840,23325,11676,8242,2840
18:48:40:092,980,423,274,2837,23247,11664,8482,2837
18:48:40:219,975,423,284,2838,23160,11657,8708,2838
18:48:40:405,972,422,295,2836,23083,11641,8942,2836
18:48:40:530,968,422,306,2842,22996,11637,9178,2842
18:48:40:657,964,421,317,2834,22922,11632,9417,2834
18:48:40:796,960,421,328,2833,22842,11626,9648,2833
18:48:40:996,957,421,340,2839,22765,11618,9890,2839
18:48:41:120,953,421,350,2836,22687,11614,10109,2836
18:48:41:307,949,420,361,2835,22612,11609,10334,2835
18:48:41:431,946,424,371,2833,22538,11690,10547,2833
18:48:41:559,942,434,381,2836,22463,11894,10765,2836
18:48:41:700,938,442,391,2840,22380,12073,10975,2840
18:48:41:901,935,451,400,2841,22307,12256,11179,2841
18:48:42:026,932,459,410,2839,22238,12433,11385,2839
18:48:42:218,928,468,420,2836,22166,12612,11589,2836
18:48:42:340,924,476,429,2843,22084,12789,11799,2843
18:48:42:496,921,484,439,2833,22010,12961,11998,2833
18:48:42:622,918,493,448,2843,21946,13144,12191,2843
18:48:42:807,914,501,457,2836,21874,13315,12390,2836
18:48:42:934,911,509,466,2834,21802,13495,12571,2834
18:48:43:058,907,517,475,2839,21729,13658,12768,2839
18:48:43:198,904,420,438,2837,21662,11598,11980,2837
18:48:43:401,901,467,313,2838,21593,12598,9313,2838
18:48:43:525,897,466,264,2843,21522,12585,8270,2843
18:48:43:713,894,466,277,2837,21455,12569,8551,2837
18:48:43:839,891,465,287,2837,21385,12556,8765,2837
18:48:43:994,888,464,296,2836,21319,12541,8966,2836
18:48:44:118,884,464,306,2838,21247,12532,9183,2838
18:48:44:305,881,463,316,2833,21174,12523,9389,2833
18:48:44:431,878,463,326,2830,21111,12512,9600,2830
18:48:44:557,875,463,336,2840,21044,12504,9807,2840
18:48:44:710,871,462,345,2837,20970,12487,10008,2837
18:48:44:900,868,462,355,2840,20907,12485,10218,2840
18:48:45:023,865,461,365,2836,20846,12474,10422,2836
18:48:45:210,862,461,374,2837,20780,12470,10614,2837
18:48:45:336,859,461,383,2836,20707,12461,10814,2836
18:48:45:462,856,460,392,2837,20647,12447,11009,2837
18:48:45:604,853,460,402,2841,20584,12440,11206,2841
18:48:45:791,850,459,411,2841,20522,12433,11402,2841
18:48:45:917,847,459,420,2835,20460,12428,11595,2835
18:48:46:101,844,459,429,2843,20395,12421,11780,2843
18:48:46:226,841,467,437,2832,20336,12603,11961,2832
18:48:46:413,838,475,445,2839,20270,12764,12136,2839
18:48:46:537,835,482,453,2841,20214,12925,12307,2841
18:48:46:664,832,490,461,2837,20150,13079,12480,2837
18:48:46:804,829,497,470,2840,20086,13238,12658,2840
18:48:47:005,827,504,478,2838,20040,13389,12829,2838
18:48:47:129,824,512,486,2838,19974,13542,12995,2838
18:48:47:257,821,519,493,2834,19924,13699,13155,2834
18:48:47:395,818,457,391,2835,19860,12376,10984,2835
18:48:47:600,816,456,282,2838,19803,12368,8670,2838
18:48:47:723,813,456,285,2834,19748,12357,8729,2834
18:48:47:911,810,456,295,2834,19685,12354,8934,2834
18:48:48:037,807,455,304,2842,19625,12338,9121,2842
18:48:48:162,804,455,312,2837,19565,12340,9308,2837
18:48:48:302,802,454,321,2834,19509,12329,9489,2834
18:48:48:506,799,454,330,2834,19449,12325,9675,2834
18:48:48:631,796,454,338,2843,19391,12318,9860,2843
18:48:48:758,794,453,347,2840,19340,12307,10051,2840
18:48:48:900,791,453,356,2838,19277,12308,10240,2838
18:48:49:101,788,453,364,2836,19219,12295,10413,2836
18:48:49:226,785,453,373,2848,19159,12292,10594,2848
18:48:49:414,783,452,381,2839,19109,12285,10769,2839
18:48:49:539,780,452,389,2840,19054,12282,10948,2840
18:48:49:669,777,452,397,2837,18989,12279,11119,2837
18:48:49:804,775,452,406,2839,18943,12272,11294,2839
18:48:50:007,772,451,414,2837,18892,12264,11461,2837
18:48:50:131,770,451,421,2835,18837,12264,11628,2835
18:48:50:258,767,451,430,2840,18784,12258,11802,2840
18:48:50:397,765,457,437,2841,18736,12386,11957,2841
18:48:50:600,762,464,444,2839,18678,12537,12103,2839
18:48:50:723,760,471,451,2836,18637,12681,12260,2836
